"gene_id","gene_name","ARID2KO1","ARID2KO2","ARID2KO3","ARID2KO4","ARID2NT1","ARID2NT2","ARID2NT3","ARID2NT4"
"ENSG00000213060.4","AL031864.1",0,1,1,2,1,1,0,2
"ENSG00000213061.2","PFN1P11",0,0,0,1,0,0,1,0
"ENSG00000213062.5","Z99572.1",20,19,11,9,16,39,21,13
"ENSG00000213063.3","RPL29P7",0,1,0,0,0,0,0,1
"ENSG00000213064.10","SFT2D2",1034,1327,1642,1679.985,1133,2523.909,2012,1369
"ENSG00000213065.2","AL009178.1",0,0,0,0,0,0,0,0
"ENSG00000213066.13","CEP43",564.019,751.95,771.307,746.159,1202.426,1083.197,843.945,1268.411
"ENSG00000213067.2","AC092447.1",0,0,0,0,0,0,0,0
"ENSG00000213068.3","AL451050.1",0,0,2,0,0,0,0,0
"ENSG00000213069.3","KRT8P40",0,0,0,0,0,0,0,0
"ENSG00000213070.3","HMGB3P6",0,2.084,0,0,1.024,0,0,2.096
"ENSG00000213071.11","LPAL2",20,17,25,23,50.999,23.001,42.261,46
"ENSG00000213073.5","CHP1P2",0,0,0,0,0,0,0,0
"ENSG00000213075.7","RPL31P11",36,76.003,71,109,92,130,41,82
"ENSG00000213076.3","AL627422.1",0,0,0,0,1,0,0,0
"ENSG00000213078.3","AL390955.1",0,0,0,0,0,0,0,0
"ENSG00000213079.10","SCAF8",1409.28,2181.902,2302.432,2104.906,2366.366,2036.356,1926.208,2602.82
"ENSG00000213080.3","AL354714.2",55.471,56.644,47.658,78.329,55.919,58.943,45.787,58.604
"ENSG00000213081.3","ARPC1BP1",0,0,0,0,0,0,0,0
"ENSG00000213082.3","PPP1R14BP2",0,1.001,0,0,0,0,0,0
"ENSG00000213083.3","VPS26CP1",0,0,0,0,0,0,0,0
"ENSG00000213085.10","CFAP45",51,67,52,63,185,87,81,207
"ENSG00000213087.3","AL356535.1",0,0,0,0,3,0,1,0
"ENSG00000213088.12","ACKR1",1,1,0,0,0,0,0,0
"ENSG00000213089.4","PDCL3P5",4.545,9.521,2.32,11.034,0,1.11,2.276,4.594
"ENSG00000213090.2","SCYL2P1",2.085,1.02,8.478,2.08,3.118,3.118,4.143,6.255
"ENSG00000213091.2","PHBP1",0,0,0,0,0,0,0,0
"ENSG00000213096.11","ZNF254",210.289,312.688,381.098,377.112,397.66,401.143,287.889,446.22
"ENSG00000213100.2","KRT18P68",0,0,0,0,0,0,0,0
"ENSG00000213104.3","NPM1P46",1.035,1.051,0,0,2.665,1.074,1.014,1.264
"ENSG00000213107.2","AHCYP5",0,0,0,0,0,0,0,0
"ENSG00000213108.3","BTF3L4P3",0,0,0,0,0,0,0,0
"ENSG00000213109.4","AL365223.1",0,0,0,0,0,0,0,0
"ENSG00000213110.2","RNF11P1",0,0,0,0,0,0,0,0
"ENSG00000213111.5","COX5BP2",0,0,0,0,0,0,0,0
"ENSG00000213113.3","TUBB8P8",0,0,0,0,0,0,0,0
"ENSG00000213115.2","AC104131.1",0,0,0,0,0,0,0,0
"ENSG00000213117.4","MEMO1P2",0,0,0,0,0,0,0,0
"ENSG00000213118.4","CHCHD2P4",0,0,0,0,0,0,0,0
"ENSG00000213120.3","LIN28AP1",0,0,0,0,0,0,0,0
"ENSG00000213121.2","AL590867.1",40,43,46,58,89,87,94,107
"ENSG00000213122.4","RPL23AP46",0,1,0,0,0,0,0,0
"ENSG00000213123.11","TCTEX1D2",41.695,71.878,123.006,112.147,133.001,60.99,51.047,93.419
"ENSG00000213126.2","TXNL4AP1",0,0,0,0,0,0,0,0
"ENSG00000213128.3","RPL32P31",0,0,0,0,0,0,0,0
"ENSG00000213130.3","EEF1DP5",0,0,0,0,0,0,0,0
"ENSG00000213131.3","YWHAZP4",3.009,4.017,6.027,8.258,8.845,0,3.01,3.603
"ENSG00000213133.4","PPP1R14BP5",0,0,0,0,0,0,0,1
"ENSG00000213137.3","ARF1P2",0,0,0,0,0,0,0,0
"ENSG00000213139.8","CRYGS",39,46,51.071,58,63,36,54,65
"ENSG00000213140.3","ELK2AP",0,0,0,0,0,0,0,0
"ENSG00000213144.2","AC084880.1",1.035,1.038,0,0,3.113,3.109,1.033,6.324
"ENSG00000213145.10","CRIP1",2,1,0,0,0,0,2,1
"ENSG00000213147.3","RPL23AP60",0,0,0,0,0,0,0,0
"ENSG00000213148.3","JPT1P1",0,0,0,0,0,0,0,0
"ENSG00000213149.3","CNN2P9",1,1,1,1,2,0,0,2
"ENSG00000213150.2","AL512430.1",0,0,0,0,0,0,0,0
"ENSG00000213152.5","RPL7AP60",1,1,11.001,0,5,1,4.001,3
"ENSG00000213153.3","AP001979.1",0,0,0,0,0,0,0,0
"ENSG00000213155.4","AC007547.1",0,1.023,0,0,0,0,0,0
"ENSG00000213157.3","AC108734.1",0,0,0,0,0,0,0,0
"ENSG00000213158.6","GAPDHP36",0,0,0,0,0,0,0,0
"ENSG00000213159.4","CEND1P1",0,0,0,0,0,0,0,0
"ENSG00000213160.10","KLHL23",997.111,1487.33,1599.315,1560.382,2187.48,2684.279,1960.952,2342.698
"ENSG00000213167.3","Metazoa_SRP",0,0,0,0,0,0,0,0
"ENSG00000213169.3","AC069218.1",1,0,0,0,0,0,0,0
"ENSG00000213170.3","SAR1AP2",0,0,0,0,0,0,0,0
"ENSG00000213171.3","LINGO4",0,0,0,0,0,0,0,0
"ENSG00000213172.3","AL031985.1",1,0,0,0,0,0,0,0
"ENSG00000213174.3","AC026316.1",0,0,0,1,0,0,0,0
"ENSG00000213176.4","RPL13P6",0,0,0,0,0,0,0,0
"ENSG00000213177.3","PRDX2P4",0,0,0,0,0,0,0,0
"ENSG00000213178.3","RPL22P1",0,0,0,2.409,0,0,0,0
"ENSG00000213179.4","RPL17P41",0,0,1,0,0,0,0,2
"ENSG00000213180.4","RPL36AP48",0,0,0,0,0,0,0,0
"ENSG00000213181.3","OR10N1P",0,0,0,0,0,0,0,0
"ENSG00000213182.4","OR10D5P",0,0,0,0,0,0,0,0
"ENSG00000213183.3","RPS7P8",2,0,2,2,1,1,0,0
"ENSG00000213184.3","AP003040.1",0,0,0,0,0,0,0,0
"ENSG00000213185.7","FAM24B",73.765,71.801,99.822,82.953,123.461,82.455,106.878,95.822
"ENSG00000213186.8","TRIM59",11.274,3.659,3.804,18.728,4,1.653,3,10
"ENSG00000213187.3","COPS5P1",0,0,0,0,0,0,1,0
"ENSG00000213188.3","YBX1P4",0,0,0,0,1,0,0,2
"ENSG00000213189.5","BTF3L4P2",21.529,116.655,224.716,0,184.017,25.054,63.763,416.255
"ENSG00000213190.4","MLLT11",867,1247,1170,1174.782,2369,1767,1521,2325
"ENSG00000213194.3","CDK7P1",0,0,0,0,0,0,0,0
"ENSG00000213197.3","NUDCP1",1,0,0,0,1,2.003,0,2
"ENSG00000213199.8","ASIC3",1,1,3,0,1,0,1,2
"ENSG00000213201.3","FABP5P10",0,0,0,0,0,0,0,0
"ENSG00000213203.3","GIMAP1",1,1,3,0,2,1,0,0
"ENSG00000213204.8","AL049697.1",39.459,42.564,61.779,23.403,53.027,31.84,48.359,49.311
"ENSG00000213205.3","STRADBP1",0,0,0,0,0,0,0,0
"ENSG00000213209.2","AC005229.1",0,0,0,0,0,0,0,0
"ENSG00000213210.4","AC005229.2",0,0,0,0,0,0,0,0
"ENSG00000213211.2","KRT18P64",0,0,0,0,0,0,0,0
"ENSG00000213212.3","NCLP1",0,0,0,0,0,0,0,0
"ENSG00000213213.14","CCDC183",0,5.191,10.564,9.776,4.236,0,5.817,0
"ENSG00000213214.5","ARHGEF35",0,0,0,0,0,0,0,0
"ENSG00000213215.5","OR2F1",0,0,0,0,0,0,0,0
"ENSG00000213216.2","AC007066.1",0,0,2.026,0,0,1.008,1.009,0
"ENSG00000213218.11","CSH2",0,0,0,0,0,0,0,0
"ENSG00000213221.5","DNLZ",57.749,94.967,99.289,86.363,125.727,78.593,109.452,96.643
"ENSG00000213222.3","TOMM40P4",2.553,0,0,1.206,0,0,0,2.567
"ENSG00000213225.7","NOC2LP1",3.138,7.302,8.27,6.285,8.41,5.307,9.432,8.234
"ENSG00000213226.4","AC242426.1",0,0,0,0,0,0,0,0
"ENSG00000213228.5","RPL12P38",3.063,8.215,5.776,6.563,7.266,4.133,4.161,6.159
"ENSG00000213231.13","TCL1B",0,0,0,0,0,0,0,0
"ENSG00000213232.2","PPP1R2P10",0,0,0,0,0,0,0,0
"ENSG00000213233.5","RPL23AP62",0,0,0,0,0,0,0,0
"ENSG00000213234.4","ST13P10",1.006,1.149,0,3.027,1.007,0,0,0
"ENSG00000213235.3","EEF1A1P16",65.203,77.593,77.424,72.211,95.14,103.562,86.702,86.721
"ENSG00000213236.3","YWHAZP2",3.201,8.658,6.45,9.599,2.104,2.113,1.051,2.104
"ENSG00000213237.4","PTMAP10",0,1,0,1,0,0,0,1
"ENSG00000213238.6","AC008155.1",0,0,0,0,0,0,0,0
"ENSG00000213239.3","NPM1P32",2.086,0,0,0,7.373,0,1.032,5.318
"ENSG00000213244.3","H3P4",0,0,0,0,0,0,0,0
"ENSG00000213246.7","SUPT4H1",1450.715,2210.885,2322.881,2042.873,2542,2366.88,2050.883,2477.873
"ENSG00000213247.3","AL355863.1",0,0,0,0,0,0,0,0
"ENSG00000213250.5","RBMS2P1",1.897,0,0,0,1.98,0,0,0
"ENSG00000213252.3","AP001282.1",0,0,2.996,0,0,0,0,0
"ENSG00000213253.5","RPL12P42",0,4.02,2.011,0,1.003,3.01,2.008,2.009
"ENSG00000213260.3","YWHAZP5",0,1.005,3.027,0,1.004,4.034,0,3.017
"ENSG00000213261.3","EEF1B2P6",1.12,2.362,2.347,2.318,1.122,4.793,0,0
"ENSG00000213262.3","VDAC2P3",0,0,0,0,0,0,0,0
"ENSG00000213264.3","NIP7P2",0,0,0,0,0,0,0,0
"ENSG00000213265.9","TSGA13",0,1.003,3.028,2.022,0,1.39,1,0
"ENSG00000213269.2","RPS6P26",2,0,0,0,4,1,0,0
"ENSG00000213270.5","RPL6P25",0,0,0,0,0,0,0,0
"ENSG00000213272.5","RPL7AP9",0,1,0,1,1.514,0,0,1
"ENSG00000213275.2","IFITM9P",0,0,0,0,0,0,0,0
"ENSG00000213277.3","MARCKSL1P1",0,0,0,0,0,0,0,0
"ENSG00000213279.2","Z97192.2",0,0,0,2,1,0,0,1
"ENSG00000213280.2","AC090114.1",0,0,0,3.278,2.15,7.676,0,1.043
"ENSG00000213281.5","NRAS",3336,5175,4888,5273,6015,5885,4179,6254
"ENSG00000213285.4","RPL23AP45",0,0,0,0,0,0,0,0
"ENSG00000213287.3","AP001102.1",0,0,0,0,1,0,0,0
"ENSG00000213290.4","PGK1P2",1.02,1.016,1.017,2.059,1.024,2.049,2.042,1.026
"ENSG00000213291.3","AC010099.1",0,0,0,0,0,0,0,0
"ENSG00000213293.4","AC012618.1",0,1,0,1,0,1,0,1
"ENSG00000213295.3","RPL22P10",1.998,0,0,0,0,0,1,0
"ENSG00000213296.4","AC005521.1",0,0,2,1,0,1,0,0
"ENSG00000213297.8","ZNF625-ZNF20",93.695,108.67,114.41,150.956,95.535,138.101,105.92,137.366
"ENSG00000213300.5","HNRNPA3P6",37.518,59.009,50.557,169.712,61.019,102.711,70.917,56.649
"ENSG00000213301.2","HMGB3P11",0,0,0,0,0,0,0,0
"ENSG00000213302.3","AC015983.1",0,0,0,0,0,0,0,0
"ENSG00000213303.3","AC008481.1",0,0,0,0,1,0,0,0
"ENSG00000213304.3","AC008481.2",0,0,0,0,0,0,0,0
"ENSG00000213305.3","HNRNPCP6",2,0,1,0,0,3,0,1.097
"ENSG00000213307.4","RPL18P11",0,0,0,0,0,0,0,0
"ENSG00000213309.3","RPL9P18",1.031,1.034,1.036,0,2.123,1.02,1.03,1.051
"ENSG00000213310.3","CYCSP19",0,0,0,0,0,0,0,0
"ENSG00000213312.3","RPL7AP34",0,0,3,1,0,0,0,1.002
"ENSG00000213315.5","AL122020.1",2,1,1,2,3,0,2,2
"ENSG00000213316.10","LTC4S",0,0,0,0,0,1,0,0
"ENSG00000213318.4","AC009078.1",0,0,0,0,0,0,0,0
"ENSG00000213326.4","RPS7P11",11.654,20.314,23.182,16.426,20.208,12.244,16.523,11.153
"ENSG00000213328.3","AC104117.1",0,0,0,0,0,0,0,0
"ENSG00000213331.4","AC108073.1",0,0,0,0,0,0,0,0
"ENSG00000213332.4","SLC25A5P6",0,0,0,0,0,1,0,0
"ENSG00000213333.3","NPM1P50",0,0,1.021,0,0.978,0,0,2.076
"ENSG00000213335.4","CLNS1AP1",0,0,0,0,0,0,0,0
"ENSG00000213337.9","ANKRD39",119.317,140.869,180.57,134.655,195.089,127.941,184.653,131.604
"ENSG00000213339.9","QTRT1",365.999,445.999,512.999,455.001,492,352,461,421
"ENSG00000213341.11","CHUK",1599,2192.001,2199,2268,2517,2845,2181,2798.001
"ENSG00000213343.5","RPL21P18",1.498,0,1,2,0,3,0,0
"ENSG00000213344.2","PCNPP3",6,3,5,1,14,7,2,9
"ENSG00000213347.10","MXD3",89,140,209,140.216,123.57,95.165,140.242,124.53
"ENSG00000213352.3","GAPDHP44",0,0,3,1,2.022,1.683,0,2
"ENSG00000213355.3","CNN2P8",0,0,0,0,0,0,0,0
"ENSG00000213358.3","AC092933.1",0,0,0,0,2,0,0,0
"ENSG00000213361.2","AC004884.1",0,1,0,0,0,0,0,0
"ENSG00000213362.3","FTH1P12",2,1,2,3,4.001,1,3.001,4
"ENSG00000213363.4","RPS3P6",1,0,1,0,0,1,2,3
"ENSG00000213365.3","AP000593.1",0,0,1,1,0,0,0,1
"ENSG00000213366.13","GSTM2",94.134,113.489,69.446,69.898,101.919,42.848,68.743,98.978
"ENSG00000213368.3","ST13P11",0,0,0,2,0,0,1,2
"ENSG00000213370.3","RANP6",2.012,1.006,2.018,0,2.035,3.042,2.014,2.037
"ENSG00000213371.4","NAP1L1P3",0,2.012,4.024,1.002,8.056,2.005,1.003,7.042
"ENSG00000213373.7","LINC00671",0,0,0,0,0,0,0,0
"ENSG00000213376.4","GAPDHP71",1,1,0,0,0,0,0,0
"ENSG00000213380.16","COG8",1578.946,2104.982,2450.53,2173.216,1523.895,1707.985,1753.818,1623.127
"ENSG00000213383.2","AC104297.1",0,0,0,0,0,1.008,1.009,0
"ENSG00000213384.2","EIF4E2P1",0,0,0,0,0,0,0,0
"ENSG00000213385.3","AC105052.2",3.813,5.949,7.126,6.002,5.461,0,7.001,9.617
"ENSG00000213386.3","AC022217.1",0,0,0,0,0,0,0,0
"ENSG00000213390.11","ARHGAP19",619.001,773.001,880.001,817.001,865.999,1003,798.001,933.001
"ENSG00000213393.5","AC091980.1",0,0,0,0,0,0,0,0
"ENSG00000213394.3","RPSAP46",2,1,5.001,0,6.001,2,2,2.017
"ENSG00000213397.10","HAUS7",236.001,305,354.001,274.001,419.999,302.083,323.48,347.999
"ENSG00000213398.8","LCAT",100,87.001,125,125,90,102.002,125,80
"ENSG00000213399.3","RPS2P17",0,8.254,2.059,1.02,3.964,2.051,2.091,2.071
"ENSG00000213400.3","RPL12P18",0,0,0,0,0,0,0,0
"ENSG00000213401.10","MAGEA12",1234.699,1779.168,1740.894,1608.936,2174.039,1772.271,1618.644,1863.204
"ENSG00000213402.3","PTPRCAP",0,0,3.505,0,0,0,0,0
"ENSG00000213403.2","CISD1P1",0,0,0,0,0,0,0,0
"ENSG00000213406.3","ANXA2P1",11.373,20.037,31.002,24.193,22.493,25.154,18.071,25.819
"ENSG00000213409.4","C1QBPP2",0,0,0,0,1,0,0,0
"ENSG00000213411.2","RBM22P2",0,1,1,0,1,3,1,1
"ENSG00000213412.3","HNRNPA1P33",1.118,1.001,1.048,5.006,1.034,0,2.25,1.138
"ENSG00000213413.2","PVRIG",0,0,0,0,0,0,0,0
"ENSG00000213414.3","AC008677.1",0,0,0,0,0,0,0,0
"ENSG00000213416.4","KRTAP4-12",0,0,0,0,0,1,0,0
"ENSG00000213417.3","KRTAP2-4",0,0,0,0,0,0,0,0
"ENSG00000213420.8","GPC2",6,2,8,2,13,5,10,9
"ENSG00000213421.4","AC099670.1",0,0,0,0,1,0,0,0
"ENSG00000213423.4","RBMX2P2",0,0,0,0,0,0,0,0
"ENSG00000213424.9","KRT222",5,14.56,0,1,33.679,14,18,53
"ENSG00000213430.6","HSPD1P1",8.934,6.677,12.259,9.906,13.283,19.493,11.128,12.216
"ENSG00000213431.4","AC080014.1",0,0,0,0,0,0,0,0
"ENSG00000213432.2","RPL17P34",5.025,1.003,1.003,1.243,1.003,0,1.004,2.008
"ENSG00000213433.5","RPLP1P6",2,8,10.001,6,13.001,3,3,6
"ENSG00000213434.2","VTI1BP2",0,0,0,0,0,0,0,0
"ENSG00000213435.3","ATP6V0CP3",0,0,0,0,0,0,0,0
"ENSG00000213438.2","YBX2P1",0,0,0,0,0,0,0,0
"ENSG00000213439.3","OR5AC1",0,0,0,0,0,0,0,0
"ENSG00000213440.2","H2AZP1",0,0,0,0,0,0,0,0
"ENSG00000213442.5","RPL18AP3",1.408,0,1.376,0,4.765,0,2.945,1.413
"ENSG00000213443.2","NPM1P7",0,8.684,14.668,8.019,4.848,4.77,0,13.15
"ENSG00000213445.10","SIPA1",122.999,135,316.999,256,198,115.001,173.001,169
"ENSG00000213448.3","RPS23P2",0,0,0,0,0,0,0,0
"ENSG00000213449.2","GAPDHP28",0,0,0,0,1,0,0,0
"ENSG00000213450.4","VDAC1P7",0,0,0,0,0,0,0,0
"ENSG00000213451.2","OR6C69P",0,0,0,0,0,0,0,0
"ENSG00000213452.4","AKR1B1P2",0,0,0,0,0,0,0,0
"ENSG00000213453.3","FTH1P3",6.187,6.179,9.28,8.282,7.258,3.133,5.153,6.223
"ENSG00000213455.3","PPIAP82",1,1,0,0,0,0,0,2
"ENSG00000213461.3","AL672212.1",0,0,1,0,0,0,0,0
"ENSG00000213462.5","ERV3-1",38.918,30.463,86.341,84.965,46.256,30.277,55.365,60.495
"ENSG00000213463.5","SYNJ2BP",2511.59,3927.416,4155.402,3952.786,3790.702,3653.222,2956.578,4365.402
"ENSG00000213465.8","ARL2",830.655,1040.33,1333.449,1171.02,1197.431,847.379,970.476,993.739
"ENSG00000213467.4","HMGB1P37",1.025,4.18,3.111,0,3.114,0,1.024,1.026
"ENSG00000213468.7","FIRRE",166,214.001,275,287.123,282.422,248.999,271.474,309.001
"ENSG00000213470.4","AC073594.1",1,0,0,1,0,0,0,3
"ENSG00000213471.10","TTLL13P",0,1.598,0,2,0,0,0,0
"ENSG00000213478.2","CFL1P2",0,1,1,1,0,0,0,2
"ENSG00000213480.3","AC093816.1",1.019,0,0,1.023,0,0,0,0
"ENSG00000213483.4","NDUFAF4P2",0,0,0,0,0,0,0,0
"ENSG00000213484.2","EIF4A1P8",0,0,1,0,0,0,0,0
"ENSG00000213486.3","AC108039.1",0,0,0,0,0,0,0,0
"ENSG00000213487.3","ASS1P4",0,0,0,0,0,0,0,0
"ENSG00000213488.4","AC008716.1",0,1,0,1,2,0,0,0
"ENSG00000213489.3","AL627231.1",0,0,0,0,0,0,0,0
"ENSG00000213492.2","NT5C3AP1",2.208,9.376,4.729,5.504,6.828,6.73,11.948,8.256
"ENSG00000213493.3","ACTN4P1",0,1.006,0,0,0,0,1.007,0
"ENSG00000213495.3","RPL26P13",0,2,0,0,0,0,0,0
"ENSG00000213498.3","TPT1P13",0,0,1,0,0,0,1,0
"ENSG00000213500.3","LAP3P2",0,0,0,0,0,0,0,1.004
"ENSG00000213509.4","PPIAP16",2.004,2.004,1.002,2.005,3.003,2.004,2.004,1.001
"ENSG00000213512.3","GBP7",0,0,0,0,0,0,0,0
"ENSG00000213513.3","IMPDH1P5",0,3,4.053,2,6.071,5.05,2.006,9.049
"ENSG00000213514.2","AL731556.1",0,0,0,0,1.059,1.056,0,0
"ENSG00000213516.10","RBMXL1",1575.297,2364.53,2455.25,2505.703,2652.48,2558.309,1903.439,2828.009
"ENSG00000213519.2","AC132008.1",0,0,0,0,0,0,0,0
"ENSG00000213522.4","RAC1P5",0,1,0,0,0,0,0,0
"ENSG00000213523.10","SRA1",518.999,640,725.999,631,597,482.001,565,623
"ENSG00000213525.3","FAM32CP",0,0,0,0,0,0,0,0
"ENSG00000213526.3","SETP8",0,4.003,3.004,4.005,3.004,4.005,7.008,3.003
"ENSG00000213527.5","AC026826.1",0,0,0,0,1,0,1,0
"ENSG00000213529.3","AL359073.1",0,0,0,0,0,0,0,0
"ENSG00000213530.3","MTHFD2P5",0,0,0,0,0,0,0,0
"ENSG00000213533.13","STIMATE",783.88,1151.37,1253.506,968.27,1252.394,967.374,960.275,1180.458
"ENSG00000213536.2","GNG5P1",0,0,0,0,0,0,0,0
"ENSG00000213538.5","KRT8P41",0,0,0,0,0,0,0,0
"ENSG00000213539.4","YBX1P6",0,1,1,0,5.003,2.001,1,2
"ENSG00000213540.3","TXN2P1",1,0,0,0,0,0,0,1
"ENSG00000213542.3","AC007000.1",1.627,3.848,0,0,2.25,1,0,1.384
"ENSG00000213543.2","RARRES2P2",0,1,0,0,0,0,0,0
"ENSG00000213547.3","VN1R64P",0,0,0,0,0,0,0,0
"ENSG00000213548.3","PPIAP81",0,0,0,0,0,0,0,2
"ENSG00000213549.3","AC005077.1",0,0,1,0,0,0,0,3
"ENSG00000213551.7","DNAJC9",1801.409,2858.872,3118.337,2708.833,3133.591,3139.361,2696.289,3352.793
"ENSG00000213553.4","RPLP0P6",109.835,160.796,213.752,149.767,385.771,123.334,163.473,366.109
"ENSG00000213556.3","AL359692.1",0,0,0,0,0,0,0,0
"ENSG00000213557.4","AC068050.1",0,0,0,0,0,0,0,0
"ENSG00000213558.3","HMGN2P32",0,0,0,0,0,0,1,0
"ENSG00000213559.4","HNRNPA1P64",1.026,1.293,1,1,1,2,0,5.305
"ENSG00000213560.4","AC103591.1",2.001,0,1,1,0,0,1,3
"ENSG00000213561.4","AC103591.2",0,0,0,0,0,0,0,0
"ENSG00000213563.7","C8orf82",128,144,176,122.001,185,94,168,107
"ENSG00000213568.4","HNRNPA1P13",0,0,0,0,0,0,0,0
"ENSG00000213569.4","GTF3C6P2",0,1.003,1.002,3.018,5.001,3.001,2.002,0
"ENSG00000213574.2","LDHAP5",1.003,0,3.01,4.019,1.002,2.009,1.004,1.002
"ENSG00000213578.6","CPLX3",0,0,1.664,9,2,0,3,0
"ENSG00000213579.3","AL096829.1",0,0,0,0,0,0,0,0
"ENSG00000213585.11","VDAC1",5308.991,7761.975,8690.766,7860.998,10783.431,8697.831,7816.978,10809.981
"ENSG00000213587.3","AC126120.1",0,2,0,1,4,0,0,0
"ENSG00000213588.6","ZBTB9",532,734,724,667,940,783,641,847
"ENSG00000213590.2","AL807752.1",1,6,10,4,11,12,7,5
"ENSG00000213592.4","PPIAP42",1,0,0,0,0,0,0,0
"ENSG00000213593.10","TMX2",2839.355,4214.824,4221.591,3679.389,4323.848,3960.849,3324.552,4356.035
"ENSG00000213594.4","GAPDHP25",0,0,1,0,0,0,0,0
"ENSG00000213598.4","AL049873.1",0,3.064,1.013,1.014,3.051,1.011,3.059,1.012
"ENSG00000213599.10","SLX1A-SULT1A3",66.398,15.761,41.773,71.033,79.15,29.128,53.475,0
"ENSG00000213600.3","U73169.1",1,0,2,1,0,1,3,1
"ENSG00000213601.3","KRT18P19",0,0,0,0,0,0,0,0
"ENSG00000213604.4","AC022882.1",0,0,0,0,0,0,0,0
"ENSG00000213605.2","AC111200.1",0,0,0,0,0,0,0,0
"ENSG00000213606.3","AKR1B10P1",0,0,0,0,0,0,0,0
"ENSG00000213607.4","OR4A45P",0,0,0,0,0,0,0,0
"ENSG00000213608.5","SLC25A14P1",1,0,1,0,0,0,0,2
"ENSG00000213609.3","RPL7AP50",2.87,5.592,12.204,3.719,1.243,2.282,6.324,7.81
"ENSG00000213612.3","FAM220CP",0,0,0,0,0,0,0,0
"ENSG00000213613.2","RPL11P3",1,3,3,0,1,1,4,2
"ENSG00000213614.10","HEXA",939.928,1191.631,1528.738,1295.227,1434.463,1189,1106.583,1422.334
"ENSG00000213619.11","NDUFS3",748,963.35,1041.679,895,1097,887.729,1001.33,993.63
"ENSG00000213620.3","AL121657.1",0,0,0,0,0,0,0,0
"ENSG00000213621.3","RPSAP54",1.035,10.116,9.407,7.305,4.325,4.138,6.692,11.233
"ENSG00000213625.9","LEPROT",1874,2798.999,2803.996,2955,3355.999,2701.999,2109.998,3535.999
"ENSG00000213626.13","LBH",0,0,2,1,9,13,3,3
"ENSG00000213630.3","BOLA3P3",0,0,0,0,0,0,1,1
"ENSG00000213638.6","ADAT3",27.6,23.16,44.911,9.197,58.535,25.24,31.291,40.044
"ENSG00000213639.10","PPP1CB",5805.049,9287.614,8846.161,9117.389,8074.914,9589.134,7071.548,8886.228
"ENSG00000213640.3","EEF1DP4",0,0,0,0,1,0,1,0
"ENSG00000213641.4","RPL7AP4",0,0,0,0,0,2,1,1
"ENSG00000213642.3","AC016769.1",0,0,0,0,0,0,0,0
"ENSG00000213643.3","VN1R37P",0,0,0,0,0,0,0,0
"ENSG00000213644.2","SAPCD2P1",0,0,0,0,0,0,0,0
"ENSG00000213645.2","SLC25A1P3",0,0,0,0,0,0,0,0
"ENSG00000213648.11","SULT1A4",55.889,0,7.062,15.175,49.719,28.959,26.568,10.375
"ENSG00000213650.3","AC092447.2",0,1.001,2.002,0,0,1.001,0,0
"ENSG00000213652.3","HMGB3P30",0,0,0,0,0,0,0,0
"ENSG00000213653.4","RPL22P22",0,0,0,0,0,0,0,0
"ENSG00000213654.10","GPSM3",217,278,282.999,224.999,475,300,377,452
"ENSG00000213655.4","AC010493.1",0,0,0,0,0,0,0,0
"ENSG00000213657.3","RPL31P44",0,0,0,0,0,0,0,0
"ENSG00000213658.12","LAT",267.19,313.545,322.434,257.971,403.05,269.566,301.064,386.173
"ENSG00000213659.4","RSU1P3",1,0,0,0,0,0,0,0
"ENSG00000213661.3","AC106806.1",0,0,0,0,0,0,0,0
"ENSG00000213663.4","AC010409.1",0,0,0,0,0,0,0,0
"ENSG00000213664.4","RPS16P8",0,0,0,0,0,0,0,0
"ENSG00000213667.3","PGGT1BP1",0,0,0,0,0,0,0,0
"ENSG00000213669.2","AL137074.1",0,0,0,0,0,0,0,0
"ENSG00000213671.3","OLA1P2",0,0,1.011,0,0,0,0,0
"ENSG00000213672.8","NCKIPSD",482,523,748.001,648.999,861.001,507.001,673.999,773.999
"ENSG00000213673.3","SLC25A5P3",1,0,0,0,0,0,1,3.001
"ENSG00000213676.13","ATF6B",1732,2151,2976.999,2285,1900,1639,1860,1847.001
"ENSG00000213683.4","AC002056.1",1.153,0,1.174,0,0,0,0,3.806
"ENSG00000213684.4","LDHBP2",1,0,1,0,0,0,0,1
"ENSG00000213689.14","TREX1",117.757,152.839,206.82,156.508,210.546,118.287,138.005,156.725
"ENSG00000213690.3","AL360271.1",0,0,0,0,0,0,0,0
"ENSG00000213693.4","SEC14L1P1",38,51,57,47,57,68.049,63,73
"ENSG00000213694.6","S1PR3",4,11,23,31,115,27,21,111
"ENSG00000213695.3","RPS7P14",0,1,0,1,1,3.001,1,1
"ENSG00000213697.3","CTBP2P6",0,0,0,0,1.045,0,1.04,0
"ENSG00000213698.2","CAPZA1P3",0,0,0,0,0,0,0,0
"ENSG00000213699.9","SLC35F6",840.03,1137,1117.6,927,1585.585,1016.407,928.635,1479.639
"ENSG00000213700.3","RPL17P50",1.072,5.39,9.503,7.923,8.518,5.359,6.794,4.477
"ENSG00000213701.4","SETP22",0,0,0,0,0,3,0,2
"ENSG00000213703.2","AL138847.1",1,0,0,1,1,1,0,0
"ENSG00000213704.3","EEF1A1P15",1,0,0,0,1,2,1,0
"ENSG00000213706.2","RHOG2P",0,0,0,0,2,0,0,2
